personid,male,yr_married,edu,noedu,primary,hs,degree,edcat,yrmove1,agewhenmoved1,upmove1,downmove1,neutralmove1,provcape,provkzn,provgaufree,provref,endjob1_1,endjob1_2,endjob1_3,endjob1_4,endjob1_5,totlifeyrs,calyear,event,spell,dspell2,dspell3,dspell4,dspell5,dspell6,dspell7,dspell8more,duration,dur1,dur2,dur3,dur4,dur5_6,dur7_8,dur9_10,dur11up,dur2_down,dur2_neut,dur2_ejob1_1,dur2_ejob1_2,dur2_ejob1_3,dur2_ejob1_4,dur3_down,dur3_neut,dur3_ejob1_1,dur3_ejob1_2,dur3_ejob1_3,dur3_ejob1_4,dur4_down,dur4_neut,dur4_ejob1_1,dur4_ejob1_2,dur4_ejob1_3,dur4_ejob1_4,dur5_6_down,dur5_6_neut,dur5_6_ejob1_1,dur5_6_ejob1_2,dur5_6_ejob1_3,dur5_6_ejob1_4,dur7_8_down,dur7_8_neut,dur7_8_ejob1_1,dur7_8_ejob1_2,dur7_8_ejob1_3,dur7_8_ejob1_4,dur9_10_down,dur9_10_neut,dur9_10_ejob1_1,dur9_10_ejob1_2,dur9_10_ejob1_3,dur9_10_ejob1_4,dur11up_down,dur11up_neut,dur11up_ejob1_1,dur11up_ejob1_2,dur11up_ejob1_3,dur11up_ejob1_4,censor,priormove,province,urbanplace,yrpre1976,yrpre1986,yrpre1994,yrpost1994,age,lagage,mrg_event,mrg_status,hs_byyr,degree_byyr
890,1,1978,5,0,1,0,0,1,1980,20,1,0,0,0,1,0,0,0,0,1,0,0,20,1999,0,2,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,0,1,39,20,0,1,0,0
890,1,1978,5,0,1,0,0,1,1980,20,1,0,0,0,1,0,0,0,0,1,0,0,20,2000,0,2,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,1,0,0,0,1,40,20,0,1,0,0
891,1,1981,0,1,0,0,0,0,1991,45,1,0,0,0,1,0,0,0,0,0,1,0,9,1992,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,46,45,0,1,0,0
891,1,1981,0,1,0,0,0,0,1991,45,1,0,0,0,1,0,0,0,0,0,1,0,9,1993,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,47,45,0,1,0,0
891,1,1981,0,1,0,0,0,0,1991,45,1,0,0,0,1,0,0,0,0,0,1,0,9,1994,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,48,45,0,1,0,0
891,1,1981,0,1,0,0,0,0,1991,45,1,0,0,0,1,0,0,0,0,0,1,0,9,1995,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,49,45,0,1,0,0
891,1,1981,0,1,0,0,0,0,1991,45,1,0,0,0,1,0,0,0,0,0,1,0,9,1996,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,50,45,0,1,0,0
891,1,1981,0,1,0,0,0,0,1991,45,1,0,0,0,1,0,0,0,0,0,1,0,9,1997,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,51,45,0,1,0,0
891,1,1981,0,1,0,0,0,0,1991,45,1,0,0,0,1,0,0,0,0,0,1,0,9,1998,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,52,45,0,1,0,0
891,1,1981,0,1,0,0,0,0,1991,45,1,0,0,0,1,0,0,0,0,0,1,0,9,1999,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,53,45,0,1,0,0
891,1,1981,0,1,0,0,0,0,1991,45,1,0,0,0,1,0,0,0,0,0,1,0,9,2000,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,1,0,0,0,1,54,45,0,1,0,0
892,0,9999,8,0,0,1,0,2,1992,18,1,0,0,0,1,0,0,0,0,0,1,0,8,1993,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,19,18,0,0,0,0
892,0,9999,8,0,0,1,0,2,1992,18,1,0,0,0,1,0,0,0,0,0,1,0,8,1994,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,20,18,0,0,0,0
892,0,9999,8,0,0,1,0,2,1992,18,1,0,0,0,1,0,0,0,0,0,1,0,8,1995,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,21,18,0,0,0,0
892,0,9999,8,0,0,1,0,2,1992,18,1,0,0,0,1,0,0,0,0,0,1,0,8,1996,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,22,18,0,0,0,0
892,0,9999,8,0,0,1,0,2,1992,18,1,0,0,0,1,0,0,0,0,0,1,0,8,1997,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,23,18,0,0,0,0
892,0,9999,8,0,0,1,0,2,1992,18,1,0,0,0,1,0,0,0,0,0,1,0,8,1998,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,24,18,0,0,0,0
892,0,9999,8,0,0,1,0,2,1992,18,1,0,0,0,1,0,0,0,0,0,1,0,8,1999,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,25,18,0,0,0,0
892,0,9999,8,0,0,1,0,2,1992,18,1,0,0,0,1,0,0,0,0,0,1,0,8,2000,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,1,26,18,0,0,0,0
893,0,1991,5,0,1,0,0,1,1991,17,0,0,1,0,1,0,0,0,0,0,0,1,9,1992,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,18,17,0,1,0,0
893,0,1991,5,0,1,0,0,1,1991,17,0,0,1,0,1,0,0,0,0,0,0,1,9,1993,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,19,17,0,1,0,0
893,0,1991,5,0,1,0,0,1,1991,17,0,0,1,0,1,0,0,0,0,0,0,1,9,1994,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,20,17,0,1,0,0
893,0,1991,5,0,1,0,0,1,1991,17,0,0,1,0,1,0,0,0,0,0,0,1,9,1995,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,21,17,0,1,0,0
893,0,1991,5,0,1,0,0,1,1991,17,0,0,1,0,1,0,0,0,0,0,0,1,9,1996,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,22,17,0,1,0,0
893,0,1991,5,0,1,0,0,1,1991,17,0,0,1,0,1,0,0,0,0,0,0,1,9,1997,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,23,17,0,1,0,0
893,0,1991,5,0,1,0,0,1,1991,17,0,0,1,0,1,0,0,0,0,0,0,1,9,1998,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,24,17,0,1,0,0
893,0,1991,5,0,1,0,0,1,1991,17,0,0,1,0,1,0,0,0,0,0,0,1,9,1999,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,25,17,0,1,0,0
893,0,1991,5,0,1,0,0,1,1991,17,0,0,1,0,1,0,0,0,0,0,0,1,9,2000,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,1,26,17,0,1,0,0
894,1,9999,0,1,0,0,0,0,1998,28,1,0,0,0,1,0,0,0,0,1,0,0,2,1999,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,29,28,0,0,0,0
894,1,9999,0,1,0,0,0,0,1998,28,1,0,0,0,1,0,0,0,0,1,0,0,2,2000,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,1,30,28,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1988,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,30,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1989,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,31,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1990,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,32,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1991,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,33,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1992,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,34,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1993,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,35,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1994,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,36,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1995,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,37,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1996,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,38,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1997,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,39,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1998,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,40,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,1999,0,2,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,41,29,0,0,0,0
895,1,9999,4,0,1,0,0,1,1987,29,0,0,1,0,1,0,0,0,0,0,0,1,13,2000,0,2,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,1,42,29,0,0,0,0
896,0,1992,3,0,1,0,0,1,1992,17,1,0,0,0,1,0,0,0,0,1,0,0,8,1993,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,18,17,0,1,0,0
896,0,1992,3,0,1,0,0,1,1992,17,1,0,0,0,1,0,0,0,0,1,0,0,8,1994,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,19,17,0,1,0,0
896,0,1992,3,0,1,0,0,1,1992,17,1,0,0,0,1,0,0,0,0,1,0,0,8,1995,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,20,17,0,1,0,0
896,0,1992,3,0,1,0,0,1,1992,17,1,0,0,0,1,0,0,0,0,1,0,0,8,1996,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,21,17,0,1,0,0
896,0,1992,3,0,1,0,0,1,1992,17,1,0,0,0,1,0,0,0,0,1,0,0,8,1997,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,22,17,0,1,0,0
896,0,1992,3,0,1,0,0,1,1992,17,1,0,0,0,1,0,0,0,0,1,0,0,8,1998,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,23,17,0,1,0,0
896,0,1992,3,0,1,0,0,1,1992,17,1,0,0,0,1,0,0,0,0,1,0,0,8,1999,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,24,17,0,1,0,0
896,0,1992,3,0,1,0,0,1,1992,17,1,0,0,0,1,0,0,0,0,1,0,0,8,2000,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,1,25,17,0,1,0,0
898,0,1990,6,0,1,0,0,1,1997,30,1,0,0,0,1,0,0,0,0,0,1,0,3,1998,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,31,30,0,1,0,0
898,0,1990,6,0,1,0,0,1,1997,30,1,0,0,0,1,0,0,0,0,0,1,0,3,1999,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,32,30,0,1,0,0
898,0,1990,6,0,1,0,0,1,1997,30,1,0,0,0,1,0,0,0,0,0,1,0,3,2000,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,1,33,30,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,1990,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,24,23,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,1991,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,25,23,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,1992,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,26,23,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,1993,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,27,23,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,1994,0,2,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,28,23,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,1995,0,2,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,29,23,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,1996,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,30,23,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,1997,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,31,23,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,1998,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,32,23,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,1999,0,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,33,23,0,1,0,0
900,0,1989,7,0,1,0,0,1,1989,23,0,0,1,0,1,0,0,0,0,0,0,1,11,2000,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0,1,34,23,0,1,0,0
901,0,1990,10,0,0,1,0,2,1990,16,1,0,0,0,1,0,0,0,0,0,1,0,10,1991,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,17,16,0,1,0,0
