v0303,v0304,v0331,v0332,v0333,v0336,v0341,v0342,v0343,v0346,v0351,v0352,v0353,v0356,v0361,v0362,v0363,v0366,v0371,v0372,v0373,v0376,v0381,v0382,v0383,v0386,v0391,v0392,v0393,v0396,v0401,v0402,v0403,v0406,v0411,v0412,v0413,v0416,v0421,v0422,v0423,v0426,personid,male,birthyear,ageatsurvey,birthplaceurban,birthplaceprov,yr_married,edu,noedu,primary,hs,degree,edcat,totmoves,begprov,begplaceurban,jobbefore1,jobafter1,mt1cat,yrmove1,agewhenmoved1,upmove1,downmove1,neutralmove1,prov1,prov2,prov3,prov4,prov5,prov6,prov7,prov8,prov9,prov10,startjob1,startjob2,startjob3,startjob4,startjob5,mvetype1,mvetype2,mvetype3,mvetype4
KwaZulu-,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,504,Urban,1995,714,0,1978,21,1,4,9999,10,0,0,1,0,2,1,4,1,4,4,1,1995,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
KwaZulu-,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,504,Urban,1991,715,1,1964,35,1,4,1989,13,0,0,0,1,3,1,4,1,1,1,1,1991,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,504,Urban,1997,717,0,1969,30,1,4,1997,12,0,0,1,0,2,1,4,1,2,2,3,1997,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KwaZulu-,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,504,Urban,1990,718,0,1956,43,1,4,1987,12,0,0,1,0,2,1,4,1,3,3,1,1990,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
KwaZulu-,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1990,719,1,1960,40,0,4,9999,9,0,0,1,0,2,1,4,0,4,2,4,1990,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1990,720,1,1968,32,1,4,1995,12,0,0,1,0,2,1,4,0,4,2,2,1990,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KwaZulu-,526,KwaZulu-,502,Urban,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,523,Rural,1984,KwaZulu-,525,Rural,1985,721,1,1970,29,1,4,9999,6,0,1,0,0,1,3,4,1,4,4,2,1980,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
KwaZulu-,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1995,722,1,1970,30,0,4,9999,12,0,0,1,0,2,1,4,0,4,2,4,1995,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1993,723,1,1961,38,1,4,1998,12,0,0,1,0,2,1,4,0,4,2,2,1993,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KwaZulu-,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1990,726,1,1960,40,1,4,9999,11,0,0,1,0,2,1,4,0,4,2,2,1990,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KwaZulu-,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1992,728,1,1968,32,1,4,1994,10,0,0,1,0,2,1,4,0,4,2,2,1992,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Mpumalan,827,KwaZulu-,526,Rural,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,528,Urban,1966,KwaZulu-,525,Rural,1970,729,1,1937,62,1,5,1975,0,1,0,0,0,0,3,4,0,2,2,2,1966,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KwaZulu-,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1982,731,1,1964,36,0,4,9999,12,0,0,1,0,2,1,4,0,4,2,4,1982,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1994,733,1,1968,32,1,4,9999,12,0,0,1,0,2,1,4,0,4,2,2,1994,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KwaZulu-,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1992,734,1,1957,43,0,4,1985,5,0,1,0,0,1,1,4,0,4,2,4,1992,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1994,735,1,1967,32,0,4,9999,6,0,1,0,0,1,1,4,0,3,2,4,1994,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1980,736,1,1960,40,0,4,1989,10,0,0,1,0,2,1,4,0,4,2,4,1980,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1990,737,1,1945,55,0,4,1968,10,0,0,1,0,2,1,4,0,2,2,4,1990,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1986,738,1,1964,35,0,4,9999,5,0,1,0,0,1,1,4,0,2,2,4,1986,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1976,739,1,1952,47,1,4,1980,12,0,0,1,0,2,1,4,0,2,2,2,1976,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
KwaZulu-,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1994,740,1,1968,32,1,4,1997,12,0,0,1,0,2,1,4,0,4,2,2,1994,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Gauteng,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1965,KwaZulu-,525,Rural,1967,746,0,1946,53,1,8,1967,8,0,0,1,0,2,2,4,1,3,4,1,1965,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Eastern ,256,KwaZulu-,528,Rural,1988,KwaZulu-,528,Urban,1992,KwaZulu-,528,Rural,1995,,,,,,,,,,,,,,,,,,,,,Eastern ,256,Rural,1999,KwaZulu-,525,Rural,1999,749,0,1968,31,0,4,1991,10,0,0,1,0,2,5,4,0,4,4,4,1988,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KwaZulu-,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,525,Rural,1995,752,0,1973,27,1,4,9999,10,0,0,1,0,2,1,4,0,4,4,2,1995,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
KwaZulu-,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,526,Urban,1980,765,0,1952,47,1,4,1981,8,0,0,1,0,2,1,4,1,2,2,1,1980,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
KwaZulu-,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,526,Urban,1978,775,0,1959,41,0,4,1978,11,0,0,1,0,2,1,4,1,4,4,3,1978,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KwaZulu-,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,526,Urban,1978,777,0,1965,35,0,4,1978,12,0,0,1,0,2,1,4,1,2,2,3,1978,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KwaZulu-,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1997,KwaZulu-,526,Urban,1999,789,0,1980,20,1,4,9999,12,0,0,1,0,2,2,4,1,4,4,1,1997,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
KwaZulu-,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastern ,546,Rural,1990,KwaZulu-,526,Urban,1999,792,1,1980,19,0,4,9999,9,0,0,1,0,2,2,3,0,3,4,2,1990,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
KwaZulu-,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,526,Urban,1990,800,0,1945,55,0,4,9999,7,0,1,0,0,1,1,4,1,2,2,3,1990,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KwaZulu-,526,KwaZulu-,501,Urban,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,539,Rural,1996,KwaZulu-,526,Urban,1996,804,1,1970,29,1,4,9999,11,0,0,1,0,2,3,4,1,2,4,2,1990,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
KwaZulu-,501,KwaZulu-,534,Urban,1969,KwaZulu-,501,Urban,1975,Western ,103,Urban,1978,KwaZulu-,501,Urban,1979,Elsewher,Outside ,Urban,1984,Zimbabwe,Outside ,Urban,1989,Elsewher,Outside ,1,1989,Botswana,Outside ,Urban,1989,Gauteng,704,Urban,1996,KwaZulu-,501,Urban,1997,805,0,1950,49,0,4,1972,13,0,0,0,1,3,13,4,1,3,4,2,1969,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1978,KwaZulu-,501,Urban,1988,808,1,1945,54,1,4,1978,6,0,1,0,0,1,2,4,1,2,2,1,1978,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
KwaZulu-,503,KwaZulu-,501,Urban,1934,KwaZulu-,516,Rural,1960,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,538,Rural,1963,KwaZulu-,501,Urban,1964,813,0,1926,73,0,4,1953,9,0,0,1,0,2,4,4,1,4,4,3,1934,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1999,KwaZulu-,501,Urban,1999,814,1,1965,34,1,4,9999,12,0,0,1,0,2,2,4,1,4,4,1,1999,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
KwaZulu-,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1999,816,1,1965,34,0,4,9999,8,0,0,1,0,2,1,4,1,4,2,3,1999,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Eastern ,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1998,818,0,1973,26,0,3,9999,10,0,0,1,0,2,1,4,1,2,2,3,1998,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KwaZulu-,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1997,820,1,1959,40,0,4,1992,12,0,0,1,0,2,1,4,1,4,3,3,1997,38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
KwaZulu-,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1999,821,0,1970,29,0,4,9999,9,0,0,1,0,2,1,4,1,4,4,3,1999,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Eastern ,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1993,822,0,1971,28,0,3,9999,12,0,0,1,0,2,1,4,1,1,1,3,1993,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
KwaZulu-,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1992,KwaZulu-,501,Urban,1995,823,0,1975,24,0,4,9999,8,0,0,1,0,2,2,4,1,4,4,3,1992,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KwaZulu-,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1998,824,0,1976,23,0,4,9999,12,0,0,1,0,2,1,4,1,4,4,3,1998,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Eastern ,250,Eastern ,272,Rural,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1998,KwaZulu-,501,Urban,1998,825,0,1969,30,0,3,1997,9,0,0,1,0,2,3,3,0,4,4,4,1997,28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KwaZulu-,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1993,826,1,1960,39,0,4,1988,12,0,0,1,0,2,1,4,1,2,2,3,1993,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Gauteng,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1998,827,0,1979,20,1,8,1998,9,0,0,1,0,2,1,4,1,3,3,1,1998,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Eastern ,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1990,828,1,1959,40,0,3,1990,5,0,1,0,0,1,1,4,1,3,3,3,1990,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
KwaZulu-,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1982,KwaZulu-,501,Urban,1997,829,0,1964,35,0,4,9999,7,0,1,0,0,1,2,4,1,4,3,3,1982,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Eastern ,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1988,KwaZulu-,501,Urban,1994,830,1,1976,23,0,3,9999,0,1,0,0,0,0,2,4,1,4,4,3,1988,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KwaZulu-,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1991,831,0,1965,34,1,4,1991,0,1,0,0,0,0,1,4,1,3,3,1,1991,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Eastern ,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1995,832,1,1970,29,0,3,1994,0,1,0,0,0,0,1,4,1,4,4,3,1995,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Eastern ,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1995,834,0,1974,25,1,3,1995,10,0,0,1,0,2,1,4,1,2,2,3,1995,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KwaZulu-,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,503,Urban,1990,KwaZulu-,501,Urban,1993,835,0,1970,29,0,4,9999,7,0,1,0,0,1,2,4,1,3,3,3,1990,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
KwaZulu-,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1997,836,0,1977,22,0,4,1997,7,0,1,0,0,1,1,4,1,4,4,3,1997,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Eastern ,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1995,837,0,1968,31,0,3,1995,0,1,0,0,0,0,1,4,1,4,4,3,1995,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KwaZulu-,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,522,Rural,1992,848,0,1977,22,0,4,1992,13,0,0,0,1,3,1,4,0,3,1,4,1992,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
KwaZulu-,538,KwaZulu-,503,Urban,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,501,Urban,1998,KwaZulu-,534,Rural,1998,868,0,1975,24,0,4,9999,12,0,0,1,0,2,3,4,1,4,4,4,1998,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KwaZulu-,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,515,Rural,1978,872,0,1963,36,0,4,1980,13,0,0,0,1,3,1,4,0,2,2,4,1978,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,515,Rural,1978,873,0,1965,34,0,4,9999,13,0,0,0,1,3,1,4,0,4,1,4,1978,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
KwaZulu-,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,515,Rural,1978,877,1,1959,40,0,4,1984,13,0,0,0,1,3,1,4,0,4,2,4,1978,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
KwaZulu-,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,515,Rural,1978,879,1,1960,39,0,4,1980,12,0,0,1,0,2,1,4,0,4,4,4,1978,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KwaZulu-,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,515,Rural,1978,880,0,1962,37,0,4,1981,11,0,0,1,0,2,1,4,0,4,4,4,1978,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1999,882,0,1981,18,1,4,9999,7,0,1,0,0,1,1,4,1,4,4,1,1999,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Eastern ,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1995,884,1,1970,29,0,3,9999,9,0,0,1,0,2,1,4,1,4,4,3,1995,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KwaZulu-,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1992,885,0,1966,33,0,4,9999,7,0,1,0,0,1,1,4,1,3,3,3,1992,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
KwaZulu-,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1992,887,1,1966,33,0,4,1993,12,0,0,1,0,2,1,4,1,4,2,3,1992,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1999,888,1,1970,29,0,4,9999,12,0,0,1,0,2,1,4,1,4,2,3,1999,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KwaZulu-,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1993,889,0,1969,30,0,4,1992,0,1,0,0,0,0,1,4,1,3,3,3,1993,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1980,890,1,1960,39,0,4,1978,5,0,1,0,0,1,1,4,1,4,2,3,1980,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Eastern ,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1991,891,1,1946,53,0,3,1981,0,1,0,0,0,0,1,4,1,4,3,3,1991,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Eastern ,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1992,892,0,1974,25,0,3,9999,8,0,0,1,0,2,1,4,1,4,3,3,1992,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Eastern ,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1991,893,0,1974,25,0,3,1991,5,0,1,0,0,1,1,4,1,4,4,3,1991,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Eastern ,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1998,894,1,1970,29,0,3,9999,0,1,0,0,0,0,1,4,1,3,2,3,1998,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Eastern ,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1987,895,1,1958,41,0,3,9999,4,0,1,0,0,1,1,4,1,4,4,3,1987,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1992,896,0,1975,24,0,4,1992,3,0,1,0,0,1,1,4,1,4,2,3,1992,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
KwaZulu-,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1997,898,0,1967,32,1,4,1990,6,0,1,0,0,1,1,4,1,4,3,1,1997,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Eastern ,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1989,900,0,1966,33,0,3,1989,7,0,1,0,0,1,1,4,1,4,4,3,1989,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
KwaZulu-,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1990,901,0,1974,25,0,4,1990,10,0,0,1,0,2,1,4,1,4,3,3,1990,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Northern,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1997,902,1,1968,31,1,6,1998,10,0,0,1,0,2,1,4,1,4,2,1,1997,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Eastern ,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Urban,1988,903,1,1963,36,0,3,1988,7,0,1,0,0,1,1,4,1,3,2,3,1988,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Eastern ,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Rural,1999,904,1,1974,25,0,3,9999,4,0,1,0,0,1,1,4,0,3,3,4,1999,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Eastern ,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Rural,1995,905,1,1968,31,0,3,9999,9,0,0,1,0,2,1,4,0,4,2,4,1995,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Eastern ,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Rural,1999,906,1,1970,29,0,3,9999,0,1,0,0,0,0,1,4,0,4,3,4,1999,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Eastern ,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Rural,1993,907,1,1974,25,0,3,9999,7,0,1,0,0,1,1,4,0,4,3,4,1993,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
KwaZulu-,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Rural,1998,908,1,1981,18,0,4,9999,6,0,1,0,0,1,1,4,0,3,3,4,1998,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Eastern ,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Rural,1993,909,1,1977,22,0,3,1997,0,1,0,0,0,0,1,4,0,4,2,4,1993,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Eastern ,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Rural,1990,910,1,1973,26,0,3,9999,5,0,1,0,0,1,1,4,0,4,3,4,1990,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Eastern ,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KwaZulu-,502,Rural,1989,911,1,1972,27,0,3,9999,0,1,0,0,0,0,1,4,0,4,3,4,1989,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
